membership_id,identifier,scheme
uk.org.publicwhip/member/28182,988,historichansard_id
uk.org.publicwhip/member/28183,9556,historichansard_id
uk.org.publicwhip/member/28184,9556,historichansard_id
uk.org.publicwhip/member/28185,9556,historichansard_id
uk.org.publicwhip/member/28186,9556,historichansard_id
uk.org.publicwhip/member/28187,9557,historichansard_id
uk.org.publicwhip/member/28188,9557,historichansard_id
uk.org.publicwhip/member/28189,1475,historichansard_id
uk.org.publicwhip/member/2819,102,historichansard_id
uk.org.publicwhip/member/28190,1475,historichansard_id
uk.org.publicwhip/member/28191,1475,historichansard_id
uk.org.publicwhip/member/28192,1475,historichansard_id
uk.org.publicwhip/member/28193,1475,historichansard_id
uk.org.publicwhip/member/28194,8621,historichansard_id
uk.org.publicwhip/member/28195,12401,historichansard_id
uk.org.publicwhip/member/28196,12401,historichansard_id
uk.org.publicwhip/member/28197,12401,historichansard_id
uk.org.publicwhip/member/28198,6589,historichansard_id
uk.org.publicwhip/member/28199,9744,historichansard_id
uk.org.publicwhip/member/282,5981,historichansard_id
uk.org.publicwhip/member/2820,102,historichansard_id
uk.org.publicwhip/member/28200,3995,historichansard_id
uk.org.publicwhip/member/28201,3996,historichansard_id
uk.org.publicwhip/member/28202,3997,historichansard_id
uk.org.publicwhip/member/28203,3998,historichansard_id
uk.org.publicwhip/member/28204,9498,historichansard_id
uk.org.publicwhip/member/28205,9498,historichansard_id
uk.org.publicwhip/member/28206,10839,historichansard_id
uk.org.publicwhip/member/28207,10840,historichansard_id
uk.org.publicwhip/member/28208,10840,historichansard_id
uk.org.publicwhip/member/28209,10840,historichansard_id
uk.org.publicwhip/member/2821,5978,historichansard_id
uk.org.publicwhip/member/28210,8116,historichansard_id
uk.org.publicwhip/member/28211,8116,historichansard_id
uk.org.publicwhip/member/28212,8116,historichansard_id
uk.org.publicwhip/member/28213,8116,historichansard_id
uk.org.publicwhip/member/28214,9359,historichansard_id
uk.org.publicwhip/member/28215,884,historichansard_id
uk.org.publicwhip/member/28216,10565,historichansard_id
uk.org.publicwhip/member/28217,12865,historichansard_id
uk.org.publicwhip/member/28218,5855,historichansard_id
uk.org.publicwhip/member/28219,5855,historichansard_id
uk.org.publicwhip/member/2822,5979,historichansard_id
uk.org.publicwhip/member/28220,5855,historichansard_id
uk.org.publicwhip/member/28221,12873,historichansard_id
uk.org.publicwhip/member/28222,7072,historichansard_id
uk.org.publicwhip/member/28223,5444,historichansard_id
uk.org.publicwhip/member/28224,5444,historichansard_id
uk.org.publicwhip/member/28225,5444,historichansard_id
uk.org.publicwhip/member/28226,5444,historichansard_id
uk.org.publicwhip/member/28227,5444,historichansard_id
uk.org.publicwhip/member/28228,12847,historichansard_id
uk.org.publicwhip/member/28229,12847,historichansard_id
uk.org.publicwhip/member/2823,5979,historichansard_id
uk.org.publicwhip/member/28230,12847,historichansard_id
uk.org.publicwhip/member/28231,12847,historichansard_id
uk.org.publicwhip/member/28232,5224,historichansard_id
uk.org.publicwhip/member/28233,8115,historichansard_id
uk.org.publicwhip/member/28234,12811,historichansard_id
uk.org.publicwhip/member/28235,8242,historichansard_id
uk.org.publicwhip/member/28236,11487,historichansard_id
uk.org.publicwhip/member/28237,11487,historichansard_id
uk.org.publicwhip/member/28238,11487,historichansard_id
uk.org.publicwhip/member/28239,11487,historichansard_id
uk.org.publicwhip/member/2824,5980,historichansard_id
uk.org.publicwhip/member/28240,11488,historichansard_id
uk.org.publicwhip/member/28241,11489,historichansard_id
uk.org.publicwhip/member/28242,2523,historichansard_id
uk.org.publicwhip/member/28243,2210,historichansard_id
uk.org.publicwhip/member/28244,2210,historichansard_id
uk.org.publicwhip/member/28245,2210,historichansard_id
uk.org.publicwhip/member/28246,2210,historichansard_id
uk.org.publicwhip/member/28247,2210,historichansard_id
uk.org.publicwhip/member/28248,2210,historichansard_id
uk.org.publicwhip/member/28249,8901,historichansard_id
uk.org.publicwhip/member/2825,5981,historichansard_id
uk.org.publicwhip/member/28250,8901,historichansard_id
uk.org.publicwhip/member/28251,8901,historichansard_id
uk.org.publicwhip/member/28252,8901,historichansard_id
uk.org.publicwhip/member/28253,11868,historichansard_id
uk.org.publicwhip/member/28254,11868,historichansard_id
uk.org.publicwhip/member/28255,11868,historichansard_id
uk.org.publicwhip/member/28256,11868,historichansard_id
uk.org.publicwhip/member/28257,11868,historichansard_id
uk.org.publicwhip/member/28258,11869,historichansard_id
uk.org.publicwhip/member/28259,5682,historichansard_id
uk.org.publicwhip/member/2826,5981,historichansard_id
uk.org.publicwhip/member/28260,5682,historichansard_id
uk.org.publicwhip/member/28261,5683,historichansard_id
uk.org.publicwhip/member/28262,5683,historichansard_id
uk.org.publicwhip/member/28263,5683,historichansard_id
uk.org.publicwhip/member/28264,6138,historichansard_id
uk.org.publicwhip/member/28265,6138,historichansard_id
uk.org.publicwhip/member/28266,6138,historichansard_id
uk.org.publicwhip/member/28267,6138,historichansard_id
uk.org.publicwhip/member/28268,6138,historichansard_id
uk.org.publicwhip/member/28269,6138,historichansard_id
uk.org.publicwhip/member/2827,4209,historichansard_id
uk.org.publicwhip/member/28270,6138,historichansard_id
uk.org.publicwhip/member/28271,6138,historichansard_id
uk.org.publicwhip/member/28272,6138,historichansard_id
uk.org.publicwhip/member/28273,10305,historichansard_id
uk.org.publicwhip/member/28274,7147,historichansard_id
uk.org.publicwhip/member/28275,12793,historichansard_id
uk.org.publicwhip/member/28276,11523,historichansard_id
uk.org.publicwhip/member/28277,11523,historichansard_id
uk.org.publicwhip/member/28278,11523,historichansard_id
uk.org.publicwhip/member/28279,11524,historichansard_id
uk.org.publicwhip/member/2828,4209,historichansard_id
uk.org.publicwhip/member/28280,10027,historichansard_id
uk.org.publicwhip/member/28281,10027,historichansard_id
uk.org.publicwhip/member/28282,10027,historichansard_id
uk.org.publicwhip/member/28283,2413,historichansard_id
uk.org.publicwhip/member/28284,9045,historichansard_id
uk.org.publicwhip/member/28285,6427,historichansard_id
uk.org.publicwhip/member/28286,6427,historichansard_id
uk.org.publicwhip/member/28287,11942,historichansard_id
uk.org.publicwhip/member/28288,9360,historichansard_id
uk.org.publicwhip/member/28289,10250,historichansard_id
uk.org.publicwhip/member/2829,4209,historichansard_id
uk.org.publicwhip/member/28290,10250,historichansard_id
uk.org.publicwhip/member/28291,10250,historichansard_id
uk.org.publicwhip/member/28292,10250,historichansard_id
uk.org.publicwhip/member/28293,10250,historichansard_id
uk.org.publicwhip/member/28294,10250,historichansard_id
uk.org.publicwhip/member/28295,10250,historichansard_id
uk.org.publicwhip/member/28296,6367,historichansard_id
uk.org.publicwhip/member/28297,4689,historichansard_id
uk.org.publicwhip/member/28298,3509,historichansard_id
uk.org.publicwhip/member/28299,11705,historichansard_id
uk.org.publicwhip/member/283,5982,historichansard_id
uk.org.publicwhip/member/2830,4209,historichansard_id
uk.org.publicwhip/member/28300,5906,historichansard_id
uk.org.publicwhip/member/28301,5906,historichansard_id
uk.org.publicwhip/member/28302,5906,historichansard_id
uk.org.publicwhip/member/28303,5906,historichansard_id
uk.org.publicwhip/member/28304,5907,historichansard_id
uk.org.publicwhip/member/28305,5907,historichansard_id
uk.org.publicwhip/member/28306,9982,historichansard_id
uk.org.publicwhip/member/28307,9982,historichansard_id
uk.org.publicwhip/member/28308,9982,historichansard_id
uk.org.publicwhip/member/28309,9982,historichansard_id
uk.org.publicwhip/member/2831,6016,historichansard_id
uk.org.publicwhip/member/28310,9982,historichansard_id
uk.org.publicwhip/member/28311,9982,historichansard_id
uk.org.publicwhip/member/28312,11525,historichansard_id
uk.org.publicwhip/member/28313,11076,historichansard_id
uk.org.publicwhip/member/28314,11077,historichansard_id
uk.org.publicwhip/member/28315,11077,historichansard_id
uk.org.publicwhip/member/28316,11077,historichansard_id
uk.org.publicwhip/member/28317,5858,historichansard_id
uk.org.publicwhip/member/28318,11377,historichansard_id
uk.org.publicwhip/member/28319,11377,historichansard_id
uk.org.publicwhip/member/2832,6016,historichansard_id
uk.org.publicwhip/member/28320,11379,historichansard_id
uk.org.publicwhip/member/28321,11379,historichansard_id
uk.org.publicwhip/member/28322,11378,historichansard_id
uk.org.publicwhip/member/28323,5856,historichansard_id
uk.org.publicwhip/member/28324,5856,historichansard_id
uk.org.publicwhip/member/28325,5856,historichansard_id
uk.org.publicwhip/member/28326,5856,historichansard_id
uk.org.publicwhip/member/28327,5857,historichansard_id
uk.org.publicwhip/member/28328,5107,historichansard_id
uk.org.publicwhip/member/28329,5107,historichansard_id
uk.org.publicwhip/member/2833,5983,historichansard_id
uk.org.publicwhip/member/28330,5107,historichansard_id
uk.org.publicwhip/member/28331,7173,historichansard_id
uk.org.publicwhip/member/28332,7174,historichansard_id
uk.org.publicwhip/member/28333,7174,historichansard_id
uk.org.publicwhip/member/28334,7174,historichansard_id
uk.org.publicwhip/member/28335,7174,historichansard_id
uk.org.publicwhip/member/28336,7175,historichansard_id
uk.org.publicwhip/member/28337,7011,historichansard_id
uk.org.publicwhip/member/28338,7011,historichansard_id
uk.org.publicwhip/member/28339,7012,historichansard_id
uk.org.publicwhip/member/2834,5983,historichansard_id
uk.org.publicwhip/member/28340,7013,historichansard_id
uk.org.publicwhip/member/28341,7014,historichansard_id
uk.org.publicwhip/member/28342,12190,historichansard_id
uk.org.publicwhip/member/28343,12190,historichansard_id
uk.org.publicwhip/member/28344,12190,historichansard_id
uk.org.publicwhip/member/28345,12190,historichansard_id
uk.org.publicwhip/member/28346,12190,historichansard_id
uk.org.publicwhip/member/28347,11654,historichansard_id
uk.org.publicwhip/member/28348,12848,historichansard_id
uk.org.publicwhip/member/28349,12848,historichansard_id
uk.org.publicwhip/member/2835,5983,historichansard_id
uk.org.publicwhip/member/28350,12848,historichansard_id
uk.org.publicwhip/member/28351,9696,historichansard_id
uk.org.publicwhip/member/28352,6463,historichansard_id
uk.org.publicwhip/member/28353,6464,historichansard_id
uk.org.publicwhip/member/28354,1387,historichansard_id
uk.org.publicwhip/member/28355,7829,historichansard_id
uk.org.publicwhip/member/28356,7830,historichansard_id
uk.org.publicwhip/member/28357,11511,historichansard_id
uk.org.publicwhip/member/28358,8979,historichansard_id
uk.org.publicwhip/member/28359,11169,historichansard_id
uk.org.publicwhip/member/2836,5984,historichansard_id
uk.org.publicwhip/member/28360,11170,historichansard_id
uk.org.publicwhip/member/28361,10212,historichansard_id
uk.org.publicwhip/member/28362,10212,historichansard_id
uk.org.publicwhip/member/28363,9685,historichansard_id
uk.org.publicwhip/member/28364,4432,historichansard_id
uk.org.publicwhip/member/28365,6054,historichansard_id
uk.org.publicwhip/member/28366,6054,historichansard_id
uk.org.publicwhip/member/28367,6055,historichansard_id
uk.org.publicwhip/member/28368,5684,historichansard_id
uk.org.publicwhip/member/28369,5684,historichansard_id
uk.org.publicwhip/member/2837,5984,historichansard_id
uk.org.publicwhip/member/28370,5684,historichansard_id
uk.org.publicwhip/member/28371,5685,historichansard_id
uk.org.publicwhip/member/28372,5686,historichansard_id
uk.org.publicwhip/member/28373,12912,historichansard_id
uk.org.publicwhip/member/28374,12691,historichansard_id
uk.org.publicwhip/member/28375,4816,historichansard_id
uk.org.publicwhip/member/28376,12695,historichansard_id
uk.org.publicwhip/member/28377,12696,historichansard_id
uk.org.publicwhip/member/28378,12696,historichansard_id
uk.org.publicwhip/member/28379,12696,historichansard_id
uk.org.publicwhip/member/2838,5985,historichansard_id
uk.org.publicwhip/member/28380,7077,historichansard_id
uk.org.publicwhip/member/28381,7077,historichansard_id
uk.org.publicwhip/member/28382,7077,historichansard_id
uk.org.publicwhip/member/28383,7077,historichansard_id
uk.org.publicwhip/member/28384,7077,historichansard_id
uk.org.publicwhip/member/28385,8238,historichansard_id
uk.org.publicwhip/member/28386,8239,historichansard_id
uk.org.publicwhip/member/28387,1166,historichansard_id
uk.org.publicwhip/member/28388,1166,historichansard_id
uk.org.publicwhip/member/28389,5364,historichansard_id
uk.org.publicwhip/member/2839,6017,historichansard_id
uk.org.publicwhip/member/28390,5364,historichansard_id
uk.org.publicwhip/member/28391,5260,historichansard_id
uk.org.publicwhip/member/28392,10208,historichansard_id
uk.org.publicwhip/member/28393,11968,historichansard_id
uk.org.publicwhip/member/28394,2767,historichansard_id
uk.org.publicwhip/member/28395,2767,historichansard_id
uk.org.publicwhip/member/28396,8236,historichansard_id
uk.org.publicwhip/member/28397,3456,historichansard_id
uk.org.publicwhip/member/28398,3457,historichansard_id
uk.org.publicwhip/member/28399,1648,historichansard_id
uk.org.publicwhip/member/284,5983,historichansard_id
uk.org.publicwhip/member/2840,6017,historichansard_id
uk.org.publicwhip/member/28400,1781,historichansard_id
uk.org.publicwhip/member/28401,5748,historichansard_id
uk.org.publicwhip/member/28402,6368,historichansard_id
uk.org.publicwhip/member/28403,5859,historichansard_id
uk.org.publicwhip/member/28404,5860,historichansard_id
uk.org.publicwhip/member/28405,5861,historichansard_id
uk.org.publicwhip/member/28406,10318,historichansard_id
uk.org.publicwhip/member/28407,10318,historichansard_id
uk.org.publicwhip/member/28408,10318,historichansard_id
uk.org.publicwhip/member/28409,10319,historichansard_id
uk.org.publicwhip/member/2841,6017,historichansard_id
uk.org.publicwhip/member/28410,10320,historichansard_id
uk.org.publicwhip/member/28411,5385,historichansard_id
uk.org.publicwhip/member/28412,5386,historichansard_id
uk.org.publicwhip/member/28413,5238,historichansard_id
uk.org.publicwhip/member/28414,5238,historichansard_id
uk.org.publicwhip/member/28415,5238,historichansard_id
uk.org.publicwhip/member/28416,5238,historichansard_id
uk.org.publicwhip/member/28417,5238,historichansard_id
uk.org.publicwhip/member/28418,5238,historichansard_id
uk.org.publicwhip/member/28419,5238,historichansard_id
uk.org.publicwhip/member/2842,6017,historichansard_id
uk.org.publicwhip/member/28420,5238,historichansard_id
uk.org.publicwhip/member/28421,12754,historichansard_id
uk.org.publicwhip/member/28422,12754,historichansard_id
uk.org.publicwhip/member/28423,12755,historichansard_id
uk.org.publicwhip/member/28424,5102,historichansard_id
uk.org.publicwhip/member/28425,827,historichansard_id
uk.org.publicwhip/member/28426,827,historichansard_id
uk.org.publicwhip/member/28427,827,historichansard_id
uk.org.publicwhip/member/28428,3060,historichansard_id
uk.org.publicwhip/member/28429,3060,historichansard_id
uk.org.publicwhip/member/2843,9902,historichansard_id
uk.org.publicwhip/member/28430,3060,historichansard_id
uk.org.publicwhip/member/28431,3060,historichansard_id
